NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,BEDROOMS,PRICE,LINK,DESCRIPTION
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,1100,http://bj.zufang.leju.com/detail/272894263/#zn=pc-house-26,朝阳百子湾国贸大望路****百子湾家园精装大单间 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,8600,http://bj.zufang.leju.com/detail/272870019/#zn=pc-house-27,朝阳国贸大望路百子湾家园欧式二居室 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2700,http://bj.zufang.leju.com/detail/272859596/#zn=pc-house-28,朝阳百子湾百子湾家园精装大主卧 环境优秀交通便利拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2300,http://bj.zufang.leju.com/detail/272861581/#zn=pc-house-29,朝阳百子湾国贸大望路百子湾家园精装大客卧带阳台有厨房带空调
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,1200,http://bj.zufang.leju.com/detail/272861687/#zn=pc-house-30,朝阳百子湾国贸大望路百子湾家园精装单间大户型 有厨房随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2300,http://bj.zufang.leju.com/detail/272861761/#zn=pc-house-31,朝阳百子湾国贸大望路百子湾家园精装大次卧 有厨房带空调 随时看房拎包入
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,1900,http://bj.zufang.leju.com/detail/272861978/#zn=pc-house-32,朝阳百子湾国贸大望路金都航城精装小次卧 有厨房空调阳台 随时看房拎包入
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,9000,http://bj.zufang.leju.com/detail/272862166/#zn=pc-house-33,朝阳百子湾国贸大望路沿海赛洛城精装二居室 宜家风格 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,3800,http://bj.zufang.leju.com/detail/272862319/#zn=pc-house-34,朝阳百子湾广渠路边金海国际精装主卧独卫 双向大飘窗 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2400,http://bj.zufang.leju.com/detail/272862455/#zn=pc-house-35,朝阳百子湾广渠路边金泰先锋精装大次卧 女孩合租随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,6400,http://bj.zufang.leju.com/detail/272862669/#zn=pc-house-36,朝阳百子湾国贸大望路沿海赛洛城精装大开间 网红明星*爱 随时看房拎包入
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,8600,http://bj.zufang.leju.com/detail/272958208/#zn=pc-house-1,朝阳国贸大望路地铁百子湾家园精装欧式二居室随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,3200,http://bj.zufang.leju.com/detail/272958392/#zn=pc-house-2,朝阳国贸大望路地铁百子湾家园精装大客卧飘窗 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2300,http://bj.zufang.leju.com/detail/272958498/#zn=pc-house-3,朝阳国贸大望路地铁百子湾家园精装次卧女孩合租 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2700,http://bj.zufang.leju.com/detail/272958581/#zn=pc-house-4,朝阳国贸大望路地铁百子湾家园精装大主卧 女孩合租随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,8600,http://bj.zufang.leju.com/detail/272870019/#zn=pc-house-5,朝阳国贸大望路百子湾家园欧式二居室 随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,3900,http://bj.zufang.leju.com/detail/272981271/#zn=pc-house-6,朝阳国贸大望路地铁百子湾家园三居四家主卧独卫 女孩多随时看房拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2600,http://bj.zufang.leju.com/detail/272981211/#zn=pc-house-7,朝阳百子湾国贸大望路****沿海赛洛城精装次卧带阳台三家合租拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,18000,http://bj.zufang.leju.com/detail/272979634/#zn=pc-house-8,高层 东南向 166 精装修 随时看房 建外SOHO
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,25000,http://bj.zufang.leju.com/detail/272979629/#zn=pc-house-9,高层视野 精装修 200 东南大三居 可以办公
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,20000,http://bj.zufang.leju.com/detail/272979627/#zn=pc-house-10,国贸大望路建外SOHO现代城180平米写字楼出租
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,46000,http://bj.zufang.leju.com/detail/272979626/#zn=pc-house-11,国贸 建外 新装修 东南向 有钥匙随时租 办公
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,17000,http://bj.zufang.leju.com/detail/272979621/#zn=pc-house-12,建外SOHO东区135平米2居室17000元出租看房有钥匙
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,15000,http://bj.zufang.leju.com/detail/272978170/#zn=pc-house-17,太阳公元 南向两居室 位置安静 不靠近电厂 采光充足 近红玺台
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,13000,http://bj.zufang.leju.com/detail/272978167/#zn=pc-house-18,裘马都 新出南向高层一居室 明厨明卫 靠近公园 出行方便 凤凰城
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,4600,http://bj.zufang.leju.com/detail/272977997/#zn=pc-house-19,四惠东 精装修 惠馨国际公寓家电齐全押一付一4700
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,35000,http://bj.zufang.leju.com/detail/272457349/#zn=pc-house-20,新出棕榈泉前排高层三居室 圆弧窗观景朝阳公园 婚房装修看房随时
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,9300,http://bj.zufang.leju.com/detail/272976252/#zn=pc-house-21,望京方恒国际中心，精装1居，看房方便，办公可注册
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,6.2,http://bj.zufang.leju.com/detail/272976214/#zn=pc-house-22,望京SOHOI219平米，临近地铁14号线阜通站，望京南站。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,11000,http://bj.zufang.leju.com/detail/272976179/#zn=pc-house-23,望京方恒国际 ，一居室，朝南，交通便利，可以办公注册
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,7,http://bj.zufang.leju.com/detail/272976156/#zn=pc-house-24,望京浦项15号线望京东站 户型方正采光好交通便利 随时看房
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,9500,http://bj.zufang.leju.com/detail/272976116/#zn=pc-house-25,望京方恒国际中心整租一居室，家具家电齐全，拎包入住！
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,11000,http://bj.zufang.leju.com/detail/272976086/#zn=pc-house-26,方恒国际中心，正规大一居室，可以办公，注册，
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,10000,http://bj.zufang.leju.com/detail/272976079/#zn=pc-house-27,方恒国际中心 正规一居 可办公 看房方便 高楼层 南向
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,9500,http://bj.zufang.leju.com/detail/272976031/#zn=pc-house-28,望京方恒国际中心，正规一居室，办公，可以注册，居家也可以
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,9500,http://bj.zufang.leju.com/detail/272976004/#zn=pc-house-29,方恒国际中心****70平一居，望京商业旁，家具家电齐全，
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,9500,http://bj.zufang.leju.com/detail/272975995/#zn=pc-house-30,望京方恒国际 装修好 随时起租，看房预约，紧邻望京SOHO
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,27000,http://bj.zufang.leju.com/detail/272959853/#zn=pc-house-31,国贸万达金地国际花园板楼高层三居室 全 新婚房装修 看房随时
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,6,http://bj.zufang.leju.com/detail/272975714/#zn=pc-house-32,(出租) 朝外soho新出面积 正对电梯 户型方正东南朝向
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9,http://bj.zufang.leju.com/detail/272975468/#zn=pc-house-33,永安里整层1500平米纯写面积出租精装修带办公家具
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,6,http://bj.zufang.leju.com/detail/272974506/#zn=pc-house-34,广渠路 356平米独栋 竟园 地铁7号线 随时交付入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,6,http://bj.zufang.leju.com/detail/272974505/#zn=pc-house-35,产业园区 广渠路 竟园 地铁7号线 随时交付入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,6,http://bj.zufang.leju.com/detail/272974499/#zn=pc-house-36,广渠路 中广国际 独栋出租 地铁7号线 随时交付
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,7300,http://bj.zufang.leju.com/detail/272973179/#zn=pc-house-1,后现代城一室一厅一卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,6000,http://bj.zufang.leju.com/detail/272973176/#zn=pc-house-2,后现代城一室一厅一卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,13000,http://bj.zufang.leju.com/detail/272973177/#zn=pc-house-3,后现代城三室一厅二卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10000,http://bj.zufang.leju.com/detail/272973178/#zn=pc-house-4,后现代城二室二厅一卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,1500,http://bj.zufang.leju.com/detail/272972882/#zn=pc-house-5,亦庄小康家园附近（东居时代）精装全齐大主卧，随时看房
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,9000,http://bj.zufang.leju.com/detail/272919489/#zn=pc-house-6,望京 花家地西里二区 107平三居两卫 有电梯有钥匙 精装修
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9,http://bj.zufang.leju.com/detail/272681756/#zn=pc-house-7,亮马桥 地 铁旁 平安国际 精装修高区视野 另有润世 盈科大厦
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9.9,http://bj.zufang.leju.com/detail/272681785/#zn=pc-house-8,团结湖公园 博瑞大厦  正对电梯 精装修 另有盈科中心 嘉铭中心
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,8,http://bj.zufang.leju.com/detail/272681799/#zn=pc-house-9,三元桥 佳程广场 精装修带家具 另有凤凰置地 润世 平安国际金融
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,10,http://bj.zufang.leju.com/detail/272681809/#zn=pc-house-10,三元桥佳程广场 整层精装修 高区视野好 另有润世大厦 南银大厦
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,8.5,http://bj.zufang.leju.com/detail/272681817/#zn=pc-house-11,三元桥 南银大厦 精装 正对电梯  另有佳程广场 凤凰置地 润世
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,8.5,http://bj.zufang.leju.com/detail/272681831/#zn=pc-house-12,三元桥 南银大厦 整层招租 可分 高层视野 精装另有凤凰置地
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,8,http://bj.zufang.leju.com/detail/272681852/#zn=pc-house-13,10号线太阳宫大厦 精装带家具 正对电梯 另有冠捷 冠城大厦
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9.9,http://bj.zufang.leju.com/detail/272681890/#zn=pc-house-14,博瑞大厦 团结湖公园  正对电梯 精装修 另有盈科中心 嘉铭中心
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,8,http://bj.zufang.leju.com/detail/272681907/#zn=pc-house-15,10号线太阳宫大厦 精装可分租 正对电梯 另有冠捷 冠城大厦
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9,http://bj.zufang.leju.com/detail/272681914/#zn=pc-house-16,霸气前台 彰显企业形象 三元桥 凤凰置地 精装家具 另有佳程广场
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9,http://bj.zufang.leju.com/detail/272681916/#zn=pc-house-17,三元桥 凤凰置地霸气前台 彰显企业形象  精装家具 另有佳程广场
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",Studio,9,http://bj.zufang.leju.com/detail/272923262/#zn=pc-house-18,东三环 CBD 财富中心西南420平业主急租看房方便
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,7000,http://bj.zufang.leju.com/detail/272740059/#zn=pc-house-19,周边设备齐全 易构空间 实惠 采光好
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,11500,http://bj.zufang.leju.com/detail/272740212/#zn=pc-house-20,后现代城 采光好 购物方便 交通方便
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,11000,http://bj.zufang.leju.com/detail/272742914/#zn=pc-house-21,国贸 大望路 后现代精装温馨两居室 拎包入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,12000,http://bj.zufang.leju.com/detail/272742920/#zn=pc-house-22,后现代城二室一厅二卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,13000,http://bj.zufang.leju.com/detail/272742923/#zn=pc-house-23,后现代城三室一厅二卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,11300,http://bj.zufang.leju.com/detail/272742924/#zn=pc-house-24,后现代城二室一厅二卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,7500,http://bj.zufang.leju.com/detail/272744348/#zn=pc-house-25,后现代城一室一厅一卫
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,8500,http://bj.zufang.leju.com/detail/272786879/#zn=pc-house-26,A派公寓 采光好 交通便利 安全设施好
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,9300,http://bj.zufang.leju.com/detail/272789964/#zn=pc-house-27,大望路 百子湾路  后现代城两居大复式出租
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,7100,http://bj.zufang.leju.com/detail/272771721/#zn=pc-house-28,苹果社区 装修pretty 采光 离国贸近
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,7500,http://bj.zufang.leju.com/detail/272968811/#zn=pc-house-29,中国铁建广场 户型：2室1厅1厨1卫1阳台 7500元 求电
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10500,http://bj.zufang.leju.com/detail/272964335/#zn=pc-house-31,四惠地铁金地名京**两居 照片真实，无中介费，送年12次保洁。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10500,http://bj.zufang.leju.com/detail/272964329/#zn=pc-house-32,四惠地铁金地名京**两居 照片真实，无中介费，送年12次保洁。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10000,http://bj.zufang.leju.com/detail/272964322/#zn=pc-house-33,四惠地铁金地名京**两居 照片真实，无中介费，送年12次保洁。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10500,http://bj.zufang.leju.com/detail/272964306/#zn=pc-house-34,四惠地铁金地名京**两居 照片真实，无中介费，送年12次保洁。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,9500,http://bj.zufang.leju.com/detail/272939625/#zn=pc-house-35,四惠地铁【东区国际办公两居】欧式装修低价出租9700无中介费。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10500,http://bj.zufang.leju.com/detail/272964295/#zn=pc-house-36,四惠地铁金地名京简欧居住两居 温馨干净，无中介费**2次保洁。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,10500,http://bj.zufang.leju.com/detail/272939619/#zn=pc-house-1,四惠地铁口【东区国际】欧式办公空调，办公环境好。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,13000,http://bj.zufang.leju.com/detail/272939629/#zn=pc-house-2,四惠地铁5分钟 东区国际大三居办公南向 随时看房 无中介。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,10500,http://bj.zufang.leju.com/detail/272939653/#zn=pc-house-3,四惠地铁 东区国际精装大两居 随时看房，无中介费。
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,11000,http://bj.zufang.leju.com/detail/272939659/#zn=pc-house-4,CBD四惠137平两居双卫随时看房 新装修，无中介费
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,9950,http://bj.zufang.leju.com/detail/272961996/#zn=pc-house-5,简单干净**3居 地|铁八通线1号线始发站四惠东站
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,9950,http://bj.zufang.leju.com/detail/272961989/#zn=pc-house-6,简单干净**3居 地|铁八通线1号线始发站四惠东站
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,2900,http://bj.zufang.leju.com/detail/272961983/#zn=pc-house-7,地铁1号线始发站四惠东站南向2居大卧带阳台 业主直租
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,13000,http://bj.zufang.leju.com/detail/272961978/#zn=pc-house-8,首层空房办公 地|铁1号线八通线始发站四惠站500米
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,9000,http://bj.zufang.leju.com/detail/272961957/#zn=pc-house-9,办公空房大2居超值9000元 带院子 1号线四惠站300米
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,5500,http://bj.zufang.leju.com/detail/272961955/#zn=pc-house-10,新精装开间1居室第|一次出租 1号线地铁四惠站300米
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,11000,http://bj.zufang.leju.com/detail/272961931/#zn=pc-house-11,南北通透电梯板楼双卫3居室 中间层 配置全 随时入住
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",2,6800,http://bj.zufang.leju.com/detail/272961923/#zn=pc-house-12,观景空中花园小2居 落地飘窗 紧|邻地|铁
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,11500,http://bj.zufang.leju.com/detail/272961915/#zn=pc-house-13,南向大3居观空中花园 四房采光 地铁1号线八通线500米
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,10000,http://bj.zufang.leju.com/detail/272961292/#zn=pc-house-14,c21国贸 建外 东方瑞景高层一居室 全齐+采光好+钥匙
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,15000,http://bj.zufang.leju.com/detail/272778855/#zn=pc-house-15,珠江帝景 南北3+1 可做小四居 很温馨 客厅看花园水系
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",3,55000,http://bj.zufang.leju.com/detail/272778860/#zn=pc-house-16,Peking House 362平南北三居室 客厅超大面宽 总统套房
China,北京,Beijing,朝阳,Chaoyang,"Chaoyang, Beijing",1,8500,http://bj.zufang.leju.com/detail/272778985/#zn=pc-house-17,大望路 风度 正规两居室 家具家电齐全 看花园 位置安静
